Student ID,Student Name,Gender,Term,Class,Subject,CA Score,CA Total Score,Classes Held,Classes Attended,Behavioral Rating,Final Outcome
STU_0062,Student 0062,Male,2024_T1,JSS2,Economics,28.4,40,29,10,Poor,Fail
STU_0062,Student 0062,Male,2024_T1,JSS2,Computer Science,26.3,40,31,11,Poor,Fail
STU_0062,Student 0062,Male,2024_T2,JSS2,Physics,31.7,40,27,11,Poor,Pass
STU_0062,Student 0062,Male,2024_T2,JSS2,English Language,31.0,40,26,10,Poor,Pass
STU_0062,Student 0062,Male,2024_T2,JSS2,Computer Science,30.4,40,31,12,Poor,Fail
STU_0062,Student 0062,Male,2024_T2,JSS2,Geography,29.9,40,34,13,Poor,Fail
STU_0062,Student 0062,Male,2024_T2,JSS2,Economics,29.4,40,32,13,Poor,Fail
STU_0062,Student 0062,Male,2024_T2,JSS2,Mathematics,32.2,40,34,13,Poor,Pass
STU_0062,Student 0062,Male,2025_T1,JSS2,Geography,30.6,40,31,11,Poor,Pass
STU_0062,Student 0062,Male,2025_T1,JSS2,Mathematics,27.8,40,32,11,Poor,Pass
STU_0062,Student 0062,Male,2025_T1,JSS2,Physics,31.5,40,25,9,Poor,Pass
STU_0062,Student 0062,Male,2025_T1,JSS2,Chemistry,32.0,40,26,9,Poor,Fail
STU_0062,Student 0062,Male,2025_T1,JSS2,Economics,28.0,40,29,10,Poor,Fail
STU_0062,Student 0062,Male,2025_T1,JSS2,Further Mathematics,28.6,40,35,12,Poor,Fail
STU_0062,Student 0062,Male,2025_T2,JSS2,Computer Science,29.9,40,26,11,Poor,Pass
STU_0062,Student 0062,Male,2025_T2,JSS2,Chemistry,28.2,40,31,13,Poor,Fail
STU_0062,Student 0062,Male,2025_T2,JSS2,Geography,23.9,40,35,15,Poor,Fail
STU_0062,Student 0062,Male,2025_T2,JSS2,Biology,23.7,40,28,12,Poor,Fail
STU_0062,Student 0062,Male,2025_T2,JSS2,Economics,24.8,40,32,14,Poor,Pass
STU_0062,Student 0062,Male,2025_T2,JSS2,Literature,29.3,40,30,13,Poor,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,Further Mathematics,39.3,40,32,22,Average,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,Literature,37.9,40,30,21,Average,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,Computer Science,37.3,40,28,19,Average,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,Economics,38.2,40,30,21,Average,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,English Language,33.5,40,29,20,Average,Pass
STU_0063,Student 0063,Male,2024_T1,JSS1,Mathematics,36.5,40,25,17,Average,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,Chemistry,32.2,40,26,18,Excellent,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,English Language,37.5,40,32,22,Excellent,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,Literature,34.6,40,32,22,Excellent,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,Computer Science,32.6,40,30,21,Excellent,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,Biology,35.0,40,26,18,Excellent,Pass
STU_0063,Student 0063,Male,2024_T2,JSS1,Economics,35.1,40,32,22,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Mathematics,32.1,40,34,20,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Further Mathematics,35.1,40,35,21,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Computer Science,37.0,40,29,17,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Economics,36.9,40,33,20,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Literature,38.1,40,33,20,Excellent,Pass
STU_0063,Student 0063,Male,2025_T1,JSS1,Biology,35.7,40,28,17,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Mathematics,32.8,40,34,23,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Chemistry,34.2,40,32,22,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Literature,32.3,40,35,24,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Physics,34.4,40,30,20,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Biology,37.7,40,32,22,Excellent,Pass
STU_0063,Student 0063,Male,2025_T2,JSS1,Geography,34.5,40,26,17,Excellent,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,Further Mathematics,25.5,40,27,12,Average,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,Geography,29.6,40,31,14,Average,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,English Language,28.2,40,26,12,Average,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,Mathematics,24.2,40,29,13,Average,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,Literature,30.1,40,34,16,Average,Pass
STU_0064,Student 0064,Female,2024_T1,JSS1,Chemistry,29.3,40,28,13,Average,Pass
STU_0064,Student 0064,Female,2024_T2,JSS1,Literature,24.7,40,35,16,Average,Pass
STU_0064,Student 0064,Female,2024_T2,JSS1,Chemistry,23.4,40,35,16,Average,Pass
STU_0064,Student 0064,Female,2024_T2,JSS1,Geography,26.6,40,34,15,Average,Pass
STU_0064,Student 0064,Female,2024_T2,JSS1,Mathematics,24.2,40,26,12,Average,Pass
STU_0064,Student 0064,Female,2024_T2,JSS1,Further Mathematics,26.8,40,32,15,Average,Fail
STU_0064,Student 0064,Female,2024_T2,JSS1,Economics,27.7,40,32,15,Average,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Mathematics,29.0,40,32,15,Excellent,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Further Mathematics,25.4,40,33,15,Excellent,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Computer Science,27.6,40,27,12,Excellent,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Biology,31.6,40,34,16,Excellent,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Chemistry,27.1,40,27,12,Excellent,Pass
STU_0064,Student 0064,Female,2025_T1,JSS1,Economics,25.8,40,27,12,Excellent,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,Geography,25.5,40,29,12,Average,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,Further Mathematics,24.7,40,31,13,Average,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,Economics,21.8,40,30,12,Average,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,Chemistry,28.4,40,29,12,Average,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,Biology,25.3,40,32,13,Average,Pass
STU_0064,Student 0064,Female,2025_T2,JSS1,English Language,22.3,40,27,11,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,Further Mathematics,28.9,40,35,23,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,Chemistry,27.0,40,30,20,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,Computer Science,30.0,40,35,23,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,English Language,29.0,40,27,18,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,Biology,30.9,40,35,23,Average,Pass
STU_0065,Student 0065,Female,2024_T1,JSS3,Physics,24.6,40,27,18,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,English Language,26.1,40,35,24,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,Geography,26.3,40,33,23,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,Literature,22.6,40,29,20,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,Biology,22.8,40,31,21,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,Economics,26.3,40,25,17,Average,Pass
STU_0065,Student 0065,Female,2024_T2,JSS3,Chemistry,24.7,40,33,23,Average,Pass
STU_0065,Student 0065,Female,2025_T1,JSS3,Chemistry,26.2,40,27,17,Poor,Pass
STU_0065,Student 0065,Female,2025_T1,JSS3,Biology,23.8,40,25,16,Poor,Pass
STU_0065,Student 0065,Female,2025_T1,JSS3,Physics,22.7,40,29,18,Poor,Pass
STU_0065,Student 0065,Female,2025_T1,JSS3,Literature,27.4,40,28,18,Poor,Pass
STU_0065,Student 0065,Female,2025_T1,JSS3,Geography,22.6,40,33,21,Poor,Fail
STU_0065,Student 0065,Female,2025_T1,JSS3,Economics,21.5,40,25,16,Poor,Fail
STU_0065,Student 0065,Female,2025_T2,JSS3,Further Mathematics,26.5,40,35,23,Average,Pass
STU_0065,Student 0065,Female,2025_T2,JSS3,Chemistry,23.3,40,25,16,Average,Pass
STU_0065,Student 0065,Female,2025_T2,JSS3,Economics,25.0,40,31,20,Average,Pass
STU_0065,Student 0065,Female,2025_T2,JSS3,English Language,26.4,40,31,20,Average,Pass
STU_0065,Student 0065,Female,2025_T2,JSS3,Biology,25.2,40,31,20,Average,Pass
STU_0065,Student 0065,Female,2025_T2,JSS3,Physics,27.7,40,35,23,Average,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Literature,30.8,40,34,24,Good,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Chemistry,32.7,40,28,19,Good,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Geography,31.5,40,28,19,Good,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Economics,27.9,40,29,20,Good,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Biology,31.9,40,32,22,Good,Pass
STU_0066,Student 0066,Female,2024_T1,JSS1,Computer Science,31.6,40,27,19,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,Further Mathematics,33.0,40,33,19,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,English Language,36.5,40,29,16,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,Economics,38.3,40,27,15,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,Mathematics,37.4,40,27,15,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,Chemistry,38.1,40,34,19,Good,Pass
STU_0066,Student 0066,Female,2024_T2,JSS1,Physics,36.2,40,29,16,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Mathematics,31.4,40,35,22,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Physics,29.1,40,29,18,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Geography,30.3,40,32,20,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Biology,32.2,40,34,22,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Computer Science,24.7,40,33,21,Good,Pass
STU_0066,Student 0066,Female,2025_T1,JSS1,Economics,28.5,40,30,19,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,Physics,28.5,40,31,21,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,Further Mathematics,33.6,40,33,22,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,English Language,29.7,40,33,22,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,Economics,30.0,40,31,21,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,Biology,28.6,40,26,17,Good,Pass
STU_0066,Student 0066,Female,2025_T2,JSS1,Literature,30.2,40,30,20,Good,Pass
STU_0067,Student 0067,Male,2024_T1,SS2,Literature,19.6,40,32,18,Average,Fail
STU_0067,Student 0067,Male,2024_T1,SS2,Further Mathematics,17.9,40,28,16,Average,Pass
STU_0067,Student 0067,Male,2024_T1,SS2,Mathematics,17.1,40,35,20,Average,Pass
STU_0067,Student 0067,Male,2024_T1,SS2,Computer Science,17.7,40,34,19,Average,Fail
STU_0067,Student 0067,Male,2024_T1,SS2,Geography,16.8,40,34,19,Average,Fail
STU_0067,Student 0067,Male,2024_T1,SS2,Physics,21.7,40,28,16,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,English Language,25.7,40,25,13,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,Economics,21.5,40,33,17,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,Biology,22.2,40,30,15,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,Literature,21.3,40,33,17,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,Geography,25.5,40,33,17,Average,Pass
STU_0067,Student 0067,Male,2024_T2,SS2,Physics,22.9,40,32,16,Average,Pass
STU_0067,Student 0067,Male,2025_T1,SS2,Geography,25.5,40,33,15,Average,Pass
STU_0067,Student 0067,Male,2025_T1,SS2,Further Mathematics,17.8,40,25,11,Average,Fail
STU_0067,Student 0067,Male,2025_T1,SS2,English Language,22.3,40,35,16,Average,Fail
STU_0067,Student 0067,Male,2025_T1,SS2,Mathematics,20.2,40,26,12,Average,Pass
STU_0067,Student 0067,Male,2025_T1,SS2,Literature,21.3,40,28,13,Average,Pass
STU_0067,Student 0067,Male,2025_T1,SS2,Biology,21.4,40,35,16,Average,Pass
STU_0067,Student 0067,Male,2025_T2,SS2,English Language,19.9,40,25,11,Average,Fail
STU_0067,Student 0067,Male,2025_T2,SS2,Chemistry,20.2,40,32,14,Average,Pass
STU_0067,Student 0067,Male,2025_T2,SS2,Economics,23.6,40,30,13,Average,Pass
STU_0067,Student 0067,Male,2025_T2,SS2,Geography,24.1,40,25,11,Average,Fail
STU_0067,Student 0067,Male,2025_T2,SS2,Mathematics,25.1,40,26,11,Average,Pass
STU_0067,Student 0067,Male,2025_T2,SS2,Computer Science,23.2,40,26,11,Average,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Economics,28.3,40,33,18,Poor,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Computer Science,30.1,40,25,13,Poor,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Geography,29.5,40,35,19,Poor,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Mathematics,34.3,40,34,18,Poor,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Chemistry,32.2,40,26,14,Poor,Pass
STU_0068,Student 0068,Female,2024_T1,JSS2,Further Mathematics,29.9,40,34,18,Poor,Pass
STU_0068,Student 0068,Female,2024_T2,JSS2,Further Mathematics,28.0,40,34,21,Poor,Pass
STU_0068,Student 0068,Female,2024_T2,JSS2,English Language,25.6,40,26,16,Poor,Fail
STU_0068,Student 0068,Female,2024_T2,JSS2,Biology,24.3,40,29,18,Poor,Pass
STU_0068,Student 0068,Female,2024_T2,JSS2,Economics,23.8,40,32,19,Poor,Fail
STU_0068,Student 0068,Female,2024_T2,JSS2,Geography,28.4,40,31,19,Poor,Fail
STU_0068,Student 0068,Female,2024_T2,JSS2,Physics,26.8,40,31,19,Poor,Pass
STU_0068,Student 0068,Female,2025_T1,JSS2,Chemistry,31.1,40,35,17,Poor,Pass
STU_0068,Student 0068,Female,2025_T1,JSS2,Physics,27.7,40,27,13,Poor,Pass
STU_0068,Student 0068,Female,2025_T1,JSS2,Economics,30.7,40,29,14,Poor,Pass
STU_0068,Student 0068,Female,2025_T1,JSS2,Literature,31.9,40,35,17,Poor,Pass
STU_0068,Student 0068,Female,2025_T1,JSS2,Biology,31.5,40,35,17,Poor,Fail
STU_0068,Student 0068,Female,2025_T1,JSS2,Further Mathematics,32.3,40,30,14,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,Physics,33.1,40,31,15,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,English Language,32.6,40,33,16,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,Mathematics,30.1,40,33,16,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,Literature,34.2,40,26,12,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,Biology,31.4,40,29,14,Poor,Pass
STU_0068,Student 0068,Female,2025_T2,JSS2,Geography,30.1,40,28,13,Poor,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,Chemistry,40.0,40,25,20,Average,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,Biology,37.7,40,33,26,Average,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,Computer Science,39.9,40,32,25,Average,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,Mathematics,39.0,40,35,28,Average,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,English Language,40.0,40,33,26,Average,Pass
STU_0069,Student 0069,Male,2024_T1,JSS3,Further Mathematics,37.6,40,26,21,Average,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,Geography,38.1,40,26,17,Excellent,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,Computer Science,35.9,40,29,19,Excellent,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,Physics,34.1,40,34,23,Excellent,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,Further Mathematics,31.5,40,26,17,Excellent,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,Economics,32.7,40,28,19,Excellent,Pass
STU_0069,Student 0069,Male,2024_T2,JSS3,English Language,35.1,40,30,20,Excellent,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Computer Science,35.7,40,27,19,Good,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Physics,39.8,40,25,18,Good,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Geography,39.5,40,30,21,Good,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Economics,34.5,40,28,20,Good,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Further Mathematics,40.0,40,28,20,Good,Pass
STU_0069,Student 0069,Male,2025_T1,JSS3,Chemistry,34.6,40,35,25,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Literature,37.3,40,33,26,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Computer Science,37.1,40,26,20,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Further Mathematics,38.9,40,27,21,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Physics,37.7,40,35,28,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Economics,40.0,40,34,27,Good,Pass
STU_0069,Student 0069,Male,2025_T2,JSS3,Chemistry,34.3,40,26,20,Good,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,English Language,38.9,40,31,22,Excellent,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,Mathematics,34.0,40,34,24,Excellent,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,Further Mathematics,34.7,40,28,20,Excellent,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,Economics,37.0,40,25,18,Excellent,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,Biology,35.2,40,33,24,Excellent,Pass
STU_0070,Student 0070,Male,2024_T1,SS3,Geography,31.7,40,29,21,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,Physics,39.1,40,27,20,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,Geography,36.8,40,32,24,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,Economics,34.7,40,33,25,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,English Language,38.7,40,33,25,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,Biology,40.0,40,26,20,Excellent,Pass
STU_0070,Student 0070,Male,2024_T2,SS3,Computer Science,39.6,40,31,23,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,Computer Science,33.0,40,34,20,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,Physics,36.8,40,34,20,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,Further Mathematics,37.2,40,35,21,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,Chemistry,33.7,40,27,16,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,English Language,33.8,40,32,19,Excellent,Pass
STU_0070,Student 0070,Male,2025_T1,SS3,Geography,35.2,40,30,18,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,Biology,35.2,40,33,24,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,Geography,32.8,40,30,22,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,Chemistry,34.7,40,31,22,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,Mathematics,32.6,40,32,23,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,Further Mathematics,34.0,40,32,23,Excellent,Pass
STU_0070,Student 0070,Male,2025_T2,SS3,English Language,34.7,40,25,18,Excellent,Pass
STU_0071,Student 0071,Male,2024_T1,SS1,Physics,26.8,40,33,12,Average,Fail
STU_0071,Student 0071,Male,2024_T1,SS1,Economics,25.5,40,29,11,Average,Fail
STU_0071,Student 0071,Male,2024_T1,SS1,Further Mathematics,27.7,40,31,12,Average,Pass
STU_0071,Student 0071,Male,2024_T1,SS1,Computer Science,28.0,40,28,11,Average,Pass
STU_0071,Student 0071,Male,2024_T1,SS1,Biology,29.9,40,33,12,Average,Pass
STU_0071,Student 0071,Male,2024_T1,SS1,Mathematics,28.9,40,31,12,Average,Pass
STU_0071,Student 0071,Male,2024_T2,SS1,Literature,29.1,40,26,12,Average,Pass
STU_0071,Student 0071,Male,2024_T2,SS1,Mathematics,22.8,40,33,16,Average,Fail
STU_0071,Student 0071,Male,2024_T2,SS1,Physics,25.6,40,35,17,Average,Pass
STU_0071,Student 0071,Male,2024_T2,SS1,Chemistry,27.2,40,29,14,Average,Pass
STU_0071,Student 0071,Male,2024_T2,SS1,English Language,30.5,40,28,13,Average,Pass
STU_0071,Student 0071,Male,2024_T2,SS1,Geography,26.6,40,27,13,Average,Pass
STU_0071,Student 0071,Male,2025_T1,SS1,English Language,27.4,40,32,13,Average,Pass
STU_0071,Student 0071,Male,2025_T1,SS1,Chemistry,23.6,40,35,14,Average,Pass
STU_0071,Student 0071,Male,2025_T1,SS1,Economics,26.9,40,32,13,Average,Pass
STU_0071,Student 0071,Male,2025_T1,SS1,Literature,22.0,40,32,13,Average,Fail
STU_0071,Student 0071,Male,2025_T1,SS1,Physics,25.1,40,28,11,Average,Pass
STU_0071,Student 0071,Male,2025_T1,SS1,Mathematics,29.1,40,34,13,Average,Pass
STU_0071,Student 0071,Male,2025_T2,SS1,Physics,26.1,40,34,16,Poor,Pass
STU_0071,Student 0071,Male,2025_T2,SS1,Computer Science,29.6,40,27,13,Poor,Pass
STU_0071,Student 0071,Male,2025_T2,SS1,Further Mathematics,26.0,40,25,12,Poor,Pass
STU_0071,Student 0071,Male,2025_T2,SS1,Geography,25.4,40,27,13,Poor,Fail
STU_0071,Student 0071,Male,2025_T2,SS1,Biology,25.9,40,29,14,Poor,Fail
STU_0071,Student 0071,Male,2025_T2,SS1,Mathematics,26.4,40,27,13,Poor,Fail
STU_0072,Student 0072,Female,2024_T1,JSS2,Biology,28.7,40,32,31,Excellent,Pass
STU_0072,Student 0072,Female,2024_T1,JSS2,English Language,27.8,40,27,26,Excellent,Pass
STU_0072,Student 0072,Female,2024_T1,JSS2,Chemistry,33.1,40,28,27,Excellent,Pass
STU_0072,Student 0072,Female,2024_T1,JSS2,Literature,28.1,40,31,30,Excellent,Pass
STU_0072,Student 0072,Female,2024_T1,JSS2,Computer Science,30.8,40,34,33,Excellent,Pass
STU_0072,Student 0072,Female,2024_T1,JSS2,Economics,26.6,40,27,26,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Further Mathematics,32.6,40,32,31,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Biology,34.7,40,34,33,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Physics,30.3,40,34,33,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Geography,34.3,40,26,25,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Economics,34.7,40,28,27,Excellent,Pass
STU_0072,Student 0072,Female,2024_T2,JSS2,Literature,34.8,40,31,30,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,Further Mathematics,32.4,40,32,28,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,Economics,35.9,40,34,29,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,Physics,32.5,40,34,29,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,Biology,28.8,40,25,21,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,Mathematics,31.7,40,33,28,Excellent,Pass
STU_0072,Student 0072,Female,2025_T1,JSS2,English Language,31.6,40,33,28,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Computer Science,35.0,40,33,28,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Further Mathematics,33.3,40,31,27,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Mathematics,32.8,40,30,26,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Economics,32.6,40,25,21,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Geography,33.3,40,33,28,Excellent,Pass
STU_0072,Student 0072,Female,2025_T2,JSS2,Chemistry,27.7,40,31,27,Excellent,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,Computer Science,30.5,40,28,19,Average,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,English Language,28.4,40,26,17,Average,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,Economics,31.7,40,29,19,Average,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,Further Mathematics,28.6,40,34,23,Average,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,Physics,28.7,40,33,22,Average,Pass
STU_0073,Student 0073,Female,2024_T1,SS2,Chemistry,27.5,40,31,21,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,Mathematics,26.9,40,35,19,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,Further Mathematics,27.6,40,28,15,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,English Language,27.9,40,30,16,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,Biology,26.3,40,31,17,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,Computer Science,29.7,40,30,16,Average,Pass
STU_0073,Student 0073,Female,2024_T2,SS2,Chemistry,30.1,40,26,14,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Further Mathematics,26.6,40,28,18,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Economics,26.4,40,31,20,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Geography,25.1,40,33,21,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Biology,30.2,40,33,21,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Physics,25.3,40,32,21,Average,Pass
STU_0073,Student 0073,Female,2025_T1,SS2,Chemistry,26.5,40,27,17,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,Biology,29.4,40,28,18,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,Geography,29.5,40,32,20,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,Economics,30.1,40,27,17,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,Further Mathematics,28.1,40,26,16,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,English Language,30.8,40,28,18,Average,Pass
STU_0073,Student 0073,Female,2025_T2,SS2,Mathematics,28.5,40,33,21,Average,Pass
STU_0074,Student 0074,Female,2024_T1,JSS2,Mathematics,31.5,40,26,19,Excellent,Pass
STU_0074,Student 0074,Female,2024_T1,JSS2,English Language,33.1,40,26,19,Excellent,Pass
STU_0074,Student 0074,Female,2024_T1,JSS2,Physics,33.5,40,29,21,Excellent,Pass
